PaymentType,MerchantReferenceId,MerchantOrderId,OriginalMerchantReferenceId,OriginalTransactionId,OriginalTransactionDate,PhonePeReferenceId,TransactionUTR,StoreId,StoreName,TerminalId,TerminalName,From,Instrument,CreationDate,TransactionDate,SettlementDate,BankReferenceNo,Amount,Fee,IGST,CGST,SGST
PAYMENT,TX1765323206766,VS251209395-MI1765323206766,,,,T2512100503443514038882,249068138233,Goa-VS251209395,Goa-VS251209395,2840305539-VSD7A8,2840305539-VSD7A8,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:03:48 AM,11-12-2025,AXNPN34554189917,40.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765368639030,PO251210427-MI1765368639030,,,,T2512101740495827397168,727930396293,Goa-PO251210427,Goa-PO251210427,2840303770-PRV23A23,2840303770-PRV23A23,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:40:53 PM,11-12-2025,AXNPN34554189917,66.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765363793571,PN251209494-MI1765363793571,,,,T2512101620091301509220,571020408247,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:20:09 PM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765342921071,PN251209308-MI1765342921071,,,,T2512101032153996635412,534478569988,Goa-PN251209308,Goa-PN251209308,2840303794-1A2,2840303794-1A2,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:32:15 AM,11-12-2025,AXNPN34554189917,111.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765338651063,VS251209254-MI1765338651063,,,,T2512100921041490373203,534482929397,Goa-VS251209254,Goa-VS251209254,2840318359-VSD28A28,2840318359-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:21:04 AM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765340173781,VS251209253-MI1765340173781,,,,T2512100946242397087298,534467285172,Goa-VS251209253,Goa-VS251209253,2840304442-VSDEV39A,2840304442-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:46:24 AM,11-12-2025,AXNPN34554189917,96.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360284194,VS251210337-MI1765360284194,,,,T2512101521378031265532,534417051910,Goa-VS251210337,Goa-VS251210337,2840305505-VSD58A58,2840305505-VSD58A58,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:21:37 PM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765358575178,PN251210188-MI1765358575178,,,,T2512101453072555115400,534408754684,Goa-PN251210188,Goa-PN251210188,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:53:07 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765356147928,VS251210280-MI1765356147928,,,,T2512101412373330150118,595231745548,Goa-VS251210280,Goa-VS251210280,2840305165-VSDEV45A45,2840305165-VSDEV45A45,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:12:42 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765373879777,MA251210413-MI1765373879777,,,,T2512101908288633884088,534484992917,Goa-MA251210413,Goa-MA251210413,2840308655-MBEV39A39,2840308655-MBEV39A39,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:08:28 PM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765339207438,MA251209386-MI1765339207438,,,,T2512100930178791771111,534409368783,Goa-MA251209386,Goa-MA251209386,2840318351-EV MRG 132A132,2840318351-EV MRG 132A132,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:30:17 AM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765331510503,VS251209354-MI1765331510504,,,,T2512100722056328776368,534407997760,Goa-VS251209354,Goa-VS251209354,2840309204-VSD62A,2840309204-VSD62A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:22:05 AM,11-12-2025,AXNPN34554189917,70.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765346399391,MA251210270-MI1765346399391,,,,T2512101130130011999742,534465780786,Goa-MA251210270,Goa-MA251210270,2840304409-MBEV119A119,2840304409-MBEV119A119,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:30:13 AM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765333969613,MA251209414-MI1765333969613,,,,T2512100803162992261978,534477464909,Goa-MA251209414,Goa-MA251209414,2840308163-MBEV36A36,2840308163-MBEV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:03:16 AM,11-12-2025,AXNPN34554189917,30.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765354543192,MA251210349-MI1765354543192,,,,T2512101345540143878374,571063837292,Goa-MA251210349,Goa-MA251210349,2840305157-MBEV35A35,2840305157-MBEV35A35,PhonePe Private Limited,UPI_WALLET_FULFILMENT,10-12-2025,10-12-2025 01:45:54 PM,11-12-2025,AXNPN34554189917,100.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765377658167,VS251210332-MI1765377658167,,,,T2512102011205920867456,534496187278,Goa-VS251210332,Goa-VS251210332,2840308929-VSD1A2,2840308929-VSD1A2,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:11:20 PM,11-12-2025,AXNPN34554189917,390.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765365496103,MA251210308-MI1765365496103,,,,T2512101648241251509773,777932991135,Goa-MA251210308,Goa-MA251210308,2840309009-MB15A16,2840309009-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:48:29 PM,11-12-2025,AXNPN34554189917,86.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765361507402,VS251210343-MI1765361507402,,,,T2512101542097304409839,564938286553,Goa-VS251210343,Goa-VS251210343,2840303410-VSD23A23,2840303410-VSD23A23,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:42:14 PM,11-12-2025,AXNPN34554189917,30.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765373728118,PN251209494-MI1765373728118,,,,T2512101905421354442687,626961423478,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:05:45 PM,11-12-2025,AXNPN34554189917,50.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765361127081,VS251210245-MI1765361127081,,,,T2512101535448768018509,571074005653,Goa-VS251210245,Goa-VS251210245,2840304309-VSD9A10,2840304309-VSD9A10,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:35:44 PM,11-12-2025,AXNPN34554189917,202.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765334118297,MA251209472-MI1765334118297,,,,T2512100805231582540979,191061273021,Goa-MA251209472,Goa-MA251209472,2840309014-MBEV82A82,2840309014-MBEV82A82,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:05:28 AM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765348431407,PN251209308-MI1765348431407,,,,T2512101204072120586179,113391535078,Goa-PN251209308,Goa-PN251209308,2840303794-1A2,2840303794-1A2,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 12:04:11 PM,11-12-2025,AXNPN34554189917,77.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765325421319,MA251209476-MI1765325421319,,,,T2512100540320043470380,534430554024,Goa-MA251209476,Goa-MA251209476,2840309028-MB19A,2840309028-MB19A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:40:32 AM,11-12-2025,AXNPN34554189917,495.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765359884745,PN251209460-MI1765359884745,,,,T2512101515003346074046,571063202245,Goa-PN251209460,Goa-PN251209460,2840305112-87A,2840305112-87A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:15:00 PM,11-12-2025,AXNPN34554189917,50.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355621845,MA251210269-MI1765355621845,,,,T2512101403493554658153,649748786817,Goa-MA251210269,Goa-MA251210269,2840305141-MBEV86A86,2840305141-MBEV86A86,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:03:53 PM,11-12-2025,AXNPN34554189917,35.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765361445347,MA251209452-MI1765361445347,,,,T2512101540563868167303,211436634004,Goa-MA251209452,Goa-MA251209452,2840303762-MB22A,2840303762-MB22A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:41:01 PM,11-12-2025,AXNPN34554189917,156.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765379633745,VS251209395-MI1765379633745,,,,T2512102044054060867856,873847626821,Goa-VS251209395,Goa-VS251209395,2840305539-VSD7A8,2840305539-VSD7A8,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:44:10 PM,11-12-2025,AXNPN34554189917,40.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765338880257,MA251209409-MI1765338880257,,,,T2512100925006864775864,393555627212,Goa-MA251209409,Goa-MA251209409,2840308875-MB72A72,2840308875-MB72A72,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:25:00 AM,11-12-2025,AXNPN34554189917,270.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371321999,VS251210250-MI1765371321999,,,,T2512101825333542261539,571027824942,Goa-VS251210250,Goa-VS251210250,2840304204-VSD66A66,2840304204-VSD66A66,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:25:33 PM,11-12-2025,AXNPN34554189917,40.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765379262793,MA251210446-MI1765379262793,,,,T2512102037566111850776,534441617166,Goa-MA251210446,Goa-MA251210446,2840305350-MBEV79A79,2840305350-MBEV79A79,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:37:56 PM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765349285463,PS251209514-MI1765349285463,,,,T2512101218340874152040,571063326892,Goa-PS251209514,Goa-PS251209514,2840305130-Y12,2840305130-Y12,PhonePe Private Limited,UPI_WALLET_FULFILMENT,10-12-2025,10-12-2025 12:18:34 PM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765346424578,VS251210237-MI1765346424578,,,,T2512101130579050580183,534419487138,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:30:57 AM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765368261546,PN251209494-MI1765368261546,,,,T2512101734348228018289,571053614930,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:34:34 PM,11-12-2025,AXNPN34554189917,45.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765339643788,MA251209424-MI1765339643788,,,,T2512100937359850478348,534460161137,Goa-MA251209424,Goa-MA251209424,2840309024-MBEV107A107,2840309024-MBEV107A107,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:37:36 AM,11-12-2025,AXNPN34554189917,40.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765354998992,PN251209494-MI1765354998992,,,,T2512101353517290595498,534451285836,Goa-PN251209494,Goa-PN251209494,2840303626-32A32,2840303626-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:53:51 PM,11-12-2025,AXNPN34554189917,50.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765333955395,MA251209237-MI1765333955395,,,,T2512100802489182860519,115397874317,Goa-MA251209237,Goa-MA251209237,2840309031-MBEV119A119,2840309031-MBEV119A119,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:02:48 AM,11-12-2025,AXNPN34554189917,140.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765347989632,VS251210240-MI1765347989632,,,,T2512101156592584425071,115407876926,Goa-VS251210240,Goa-VS251210240,2840304447-VSDEV39A,2840304447-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:56:59 AM,11-12-2025,AXNPN34554189917,96.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765352272445,VS251209469-MI1765352272445,,,,T2512101308032470258576,130802827455,Goa-VS251209469,Goa-VS251209469,2840304144-71A VSC,2840304144-71A VSC,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:08:03 PM,11-12-2025,AXNPN34554189917,5.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765372969824,VS251210280-MI1765372969824,,,,T2512101853148436526407,104944936534,Goa-VS251210280,Goa-VS251210280,2840305165-VSDEV45A45,2840305165-VSDEV45A45,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:53:25 PM,11-12-2025,AXNPN34554189917,40.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765378840607,PN251210196-MI1765378840607,,,,T2512102030545893038035,571027539781,Goa-PN251210196,Goa-PN251210196,2840303729-EV74A74,2840303729-EV74A74,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:30:54 PM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765346578801,VS251210237-MI1765346578801,,,,T2512101133314844849388,534441139685,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 11:33:31 AM,11-12-2025,AXNPN34554189917,172.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765362516389,MA251210294-MI1765362516390,,,,T2512101558524953052063,534450394135,Goa-MA251210294,Goa-MA251210294,2840318355-MB131A131,2840318355-MB131A131,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:58:52 PM,11-12-2025,AXNPN34554189917,15.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765369961473,PN251210196-MI1765369961473,,,,T2512101803200171081070,583327348813,Goa-PN251210196,Goa-PN251210196,2840303729-EV74A74,2840303729-EV74A74,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:03:38 PM,11-12-2025,AXNPN34554189917,40.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765326994368,MA251209476-MI1765326994368,,,,T2512100606477357512098,395836145312,Goa-MA251209476,Goa-MA251209476,2840309028-MB19A,2840309028-MB19A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:06:53 AM,11-12-2025,AXNPN34554189917,165.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371138532,PS251209514-MI1765371138532,,,,T2512101822299207163434,534427478386,Goa-PS251209514,Goa-PS251209514,2840305130-Y12,2840305130-Y12,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:22:29 PM,11-12-2025,AXNPN34554189917,20.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765358709719,PN251210403-MI1765358709719,,,,T2512101455246996513445,571090301883,Goa-PN251210403,Goa-PN251210403,2840852569-28A28,2840852569-28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:55:24 PM,11-12-2025,AXNPN34554189917,71.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765357131545,PN251209495-MI1765357131545,,,,T2512101429132745518264,534452354831,Goa-PN251209495,Goa-PN251209495,2840303874-EV48A48,2840303874-EV48A48,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:29:13 PM,11-12-2025,AXNPN34554189917,200.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765344312675,PN251209308-MI1765344312675,,,,T2512101056189583069029,450646031032,Goa-PN251209308,Goa-PN251209308,2840303794-1A2,2840303794-1A2,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 10:56:26 AM,11-12-2025,AXNPN34554189917,126.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765365502404,VS251210240-MI1765365502404,,,,T2512101648310901885912,534411448031,Goa-VS251210240,Goa-VS251210240,2840304447-VSDEV39A,2840304447-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:48:31 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765349141087,MA251210298-MI1765349141087,,,,T2512101215506417527649,534477581853,Goa-MA251210298,Goa-MA251210298,2840303805-MB120A120,2840303805-MB120A120,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 12:15:50 PM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765372399763,MA251210438-MI1765372399763,,,,T2512101843353423244475,115430700132,Goa-MA251210438,Goa-MA251210438,2840318364-MBEV42A42,2840318364-MBEV42A42,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:43:35 PM,11-12-2025,AXNPN34554189917,76.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765340775952,MA251210195-MI1765340775953,,,,T2512100956487566736664,393556986459,Goa-MA251210195,Goa-MA251210195,2840308842-MB27A27,2840308842-MB27A27,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:56:48 AM,11-12-2025,AXNPN34554189917,70.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765329426442,MA251209320-MI1765329426442,,,,T2512100647166465355769,571062276604,Goa-MA251209320,Goa-MA251209320,2840308277-MB15A16,2840308277-MB15A16,PhonePe Private Limited,UPI_WALLET_FULFILMENT,10-12-2025,10-12-2025 06:47:16 AM,11-12-2025,AXNPN34554189917,33.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765332572972,VS251209254-MI1765332572972,,,,T2512100739377487401920,361939919143,Goa-VS251209254,Goa-VS251209254,2840318359-VSD28A28,2840318359-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:39:41 AM,11-12-2025,AXNPN34554189917,172.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765369073723,MA251210308-MI1765369073723,,,,T2512101748105603274447,534405992256,Goa-MA251210308,Goa-MA251210308,2840309009-MB15A16,2840309009-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:48:10 PM,11-12-2025,AXNPN34554189917,33.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765329251386,MA251209269-MI1765329251386,,,,T2512100644202094085768,147335164630,Goa-MA251209269,Goa-MA251209269,2840305679-MBEV32A32,2840305679-MBEV32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:44:24 AM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765362908660,VS251209491-MI1765362908660,,,,T2512101605455480917091,115420659034,Goa-VS251209491,Goa-VS251209491,2840305532-VSD21A,2840305532-VSD21A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:05:45 PM,11-12-2025,AXNPN34554189917,81.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765332695370,MA251209320-MI1765332695370,,,,T2512100741470638057932,100350384872,Goa-MA251209320,Goa-MA251209320,2840308277-MB15A16,2840308277-MB15A16,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 07:41:47 AM,11-12-2025,AXNPN34554189917,65.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765355885172,PN251210188-MI1765355885172,,,,T2512101408274717641844,387646697445,Goa-PN251210188,Goa-PN251210188,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:08:32 PM,11-12-2025,AXNPN34554189917,86.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765329917316,VS251209233-MI1765329917316,,,,T2512100655245582150535,534422244614,Goa-VS251209233,Goa-VS251209233,2840305153-VSD38A38,2840305153-VSD38A38,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:55:24 AM,11-12-2025,AXNPN34554189917,42.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765360704141,VS251210387-MI1765360704141,,,,T2512101528460367750364,571080319074,Goa-VS251210387,Goa-VS251210387,2840303904-VSD50A50,2840303904-VSD50A50,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:28:46 PM,11-12-2025,AXNPN34554189917,15.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765357244871,PN251210318-MI1765357244871,,,,T2512101430513507750436,053564821140,Goa-PN251210318,Goa-PN251210318,2840303448-32A32,2840303448-32A32,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:30:55 PM,11-12-2025,AXNPN34554189917,180.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765363792450,MA251210416-MI1765363792450,,,,T2512101620055401509493,115421388671,Goa-MA251210416,Goa-MA251210416,2840852554-MBEV76A76,2840852554-MBEV76A76,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:20:05 PM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765369295925,MA251210378-MI1765369295925,,,,T2512101751418662212149,592350379111,Goa-MA251210378,Goa-MA251210378,2840304278-MBEV83A83,2840304278-MBEV83A83,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:51:47 PM,11-12-2025,AXNPN34554189917,10.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765352713021,PN251210179-MI1765352713021,,,,T2512101315209303651721,832151478643,Goa-PN251210179,Goa-PN251210179,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 01:15:25 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765364056493,MA251210426-MI1765364056493,,,,T2512101624355691509370,115421611072,Goa-MA251210426,Goa-MA251210426,2840305154-MBEV105A105,2840305154-MBEV105A105,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 04:24:35 PM,11-12-2025,AXNPN34554189917,30.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765366690063,VS251210240-MI1765366690063,,,,T2512101708203331737593,571085104221,Goa-VS251210240,Goa-VS251210240,2840304447-VSDEV39A,2840304447-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:08:20 PM,11-12-2025,AXNPN34554189917,144.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765370889809,PN251210179-MI1765370889809,,,,T2512101818226508298157,571001836563,Goa-PN251210179,Goa-PN251210179,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:18:22 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765337091391,PN251209316-MI1765337091391,,,,T2512100855015154926239,534417070470,Goa-PN251209316,Goa-PN251209316,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:55:01 AM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765372498098,VS251209395-MI1765372498098,,,,T2512101845257754422152,827112541957,Goa-VS251209395,Goa-VS251209395,2840305539-VSD7A8,2840305539-VSD7A8,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:45:31 PM,11-12-2025,AXNPN34554189917,65.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765367316330,VS251210240-MI1765367316330,,,,T2512101718451810258400,534413155490,Goa-VS251210240,Goa-VS251210240,2840304447-VSDEV39A,2840304447-VSDEV39A,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:18:45 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765359329046,PN251210179-MI1765359329046,,,,T2512101505427951113242,534493434367,Goa-PN251210179,Goa-PN251210179,2840844423-EV36A36,2840844423-EV36A36,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 03:05:42 PM,11-12-2025,AXNPN34554189917,48.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765372788934,PO251210222-MI1765372788934,,,,T2512101850042727259280,832612213843,Goa-PO251210222,Goa-PO251210222,2840852561-PRVEV67A67,2840852561-PRVEV67A67,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:50:06 PM,11-12-2025,AXNPN34554189917,25.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765358830656,PN251210188-MI1765358830656,,,,T2512101458066807669363,210873563201,Goa-PN251210188,Goa-PN251210188,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 02:58:15 PM,11-12-2025,AXNPN34554189917,86.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765372298684,PN251210196-MI1765372298684,,,,T2512101841509589649400,534405664934,Goa-PN251210196,Goa-PN251210196,2840303729-EV74A74,2840303729-EV74A74,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:41:51 PM,11-12-2025,AXNPN34554189917,26.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371277886,PN251210188-MI1765371277886,,,,T2512101824497604658573,571059731932,Goa-PN251210188,Goa-PN251210188,2840303787-15A15,2840303787-15A15,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:24:49 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765335693552,VS251209254-MI1765335693552,,,,T2512100831438623381109,459310530034,Goa-VS251209254,Goa-VS251209254,2840318359-VSD28A28,2840318359-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 08:31:49 AM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765382537517,MA251210446-MI1765382537517,,,,T2512102132280744575064,536672903542,Goa-MA251210446,Goa-MA251210446,2840305350-MBEV79A79,2840305350-MBEV79A79,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 09:32:31 PM,11-12-2025,AXNPN34554189917,70.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765367567040,MA251210349-MI1765367567040,,,,T2512101723049131437685,182592061237,Goa-MA251210349,Goa-MA251210349,2840305157-MBEV35A35,2840305157-MBEV35A35,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 05:23:06 PM,11-12-2025,AXNPN34554189917,93.0,0.0,0.0,0.0,0.0
PAYMENT,TX1765371657668,VS251210237-MI1765371657668,,,,T2512101831092056713104,571041113299,Goa-VS251210237,Goa-VS251210237,2840304155-VSD28A28,2840304155-VSD28A28,PhonePe Private Limited,UPI_FULFILMENT,10-12-2025,10-12-2025 06:31:09 PM,11-12-2025,AXNPN34554189917,43.0,0.0,0.0,0.0,0.0
